status,path,ext,top_dir,size_human,text_chars,chunks,doc_code,revision,card_path,extracted_path
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.2 SE Colectora/5.10.2.3 Certificado Instalacion.pdf,pdf,Helios Sole,211 KB,0,0,,,.yeyo-memory/cards/fe6ea111d74be513.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.2 SE Colectora/5.10.2.5 Acreditacion AT.pdf,pdf,Helios Sole,487 KB,0,0,,,.yeyo-memory/cards/0ac6d4fb2e8f91da.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.2 SE Colectora/5.10.2.5 Acreditacion BT.pdf,pdf,Helios Sole,1.1 MB,0,0,,,.yeyo-memory/cards/d0725e0531fafb0b.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.2 SE Colectora/5.10.2.6 Protocolo ensayo trafo.pdf,pdf,Helios Sole,1.6 MB,0,0,,,.yeyo-memory/cards/5174264586825114.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.2 SE Colectora/5.10.2.7 Contrato Mto AT HI.pdf,pdf,Helios Sole,127 KB,0,0,,,.yeyo-memory/cards/74922bdc12031682.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.2 SE Colectora/5.10.2.8 Solicitud APM.pdf,pdf,Helios Sole,53 KB,0,0,,,.yeyo-memory/cards/dd38091f5a7432eb.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.2 SE Colectora/E87-15-3005-SE-021-000001 rev 00 Unifilar general.pdf,pdf,Helios Sole,202 KB,0,0,,rev 00,.yeyo-memory/cards/9bb39135d9936861.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.2 SE Colectora/E87-15-3005-SE-022-000002 rev 01 Línea L1 Helios I.pdf,pdf,Helios Sole,2.5 MB,0,0,,rev 01,.yeyo-memory/cards/def667f3ff414bd5.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.2 SE Colectora/E87-15-3005-SE-022-000003 rev 01 Línea L2 Helios II.pdf,pdf,Helios Sole,2.5 MB,0,0,,rev 01,.yeyo-memory/cards/9238fee1f3bcb698.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.2 SE Colectora/E87-15-3005-SE-022-000004 rev 01 Línea L3 Arenas de San Juan.pdf,pdf,Helios Sole,3.2 MB,0,0,,rev 01,.yeyo-memory/cards/5185b76193873bf3.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.3 Linea auxiliar 15 kV/5.10.3.10 Carta no AA.pdf,pdf,Helios Sole,392 KB,0,0,,,.yeyo-memory/cards/c9d796ef85acd183.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.3 Linea auxiliar 15 kV/5.10.3.11 Solicitud APM linea 15 kV.pdf,pdf,Helios Sole,64 KB,0,0,,,.yeyo-memory/cards/17fc3e733057041c.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.3 Linea auxiliar 15 kV/5.10.3.12 APM.pdf,pdf,Helios Sole,132 KB,0,0,,,.yeyo-memory/cards/f089fd90f088e7dd.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.3 Linea auxiliar 15 kV/5.10.3.3 CIAT.pdf,pdf,Helios Sole,234 KB,0,0,,,.yeyo-memory/cards/5c44b6386dae9061.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.3 Linea auxiliar 15 kV/5.10.3.4 Acreditacion AT.pdf,pdf,Helios Sole,487 KB,0,0,,,.yeyo-memory/cards/5413efeb7a829668.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.3 Linea auxiliar 15 kV/5.10.3.5 Certificado OCA.pdf,pdf,Helios Sole,209 KB,0,0,,,.yeyo-memory/cards/1ad290fd58efca30.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.3 Linea auxiliar 15 kV/5.10.3.5 Certificado pruebas.pdf,pdf,Helios Sole,441 KB,0,0,,,.yeyo-memory/cards/0e492ab257a94182.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.3 Linea auxiliar 15 kV/5.10.3.6 Contrato Mto AT HI.pdf,pdf,Helios Sole,127 KB,0,0,,,.yeyo-memory/cards/daf6be7c50f2a9e7.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.3 Linea auxiliar 15 kV/5.10.3.7 Cambio titularidad.pdf,pdf,Helios Sole,99 KB,0,0,,,.yeyo-memory/cards/216e9f6161768b50.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.3 Linea auxiliar 15 kV/5.10.3.8 Presentacion proyecto.pdf,pdf,Helios Sole,91 KB,0,0,,,.yeyo-memory/cards/5b1cf5a85129a4fd.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.3 Linea auxiliar 15 kV/5.10.3.9 Solicitud baja instalaciones.pdf,pdf,Helios Sole,42 KB,0,0,,,.yeyo-memory/cards/dc29467a7da0aa67.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.4 SE Elevadora HI/5.10.4.3 Cert Instalacion.pdf,pdf,Helios Sole,115 KB,0,0,,,.yeyo-memory/cards/fc0741dbf8daa6fb.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.4 SE Elevadora HI/5.10.4.4 Cert PyC.pdf,pdf,Helios Sole,407 KB,0,0,,,.yeyo-memory/cards/4139d7a48a27a571.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.4 SE Elevadora HI/5.10.4.5 Acreditacion AT.pdf,pdf,Helios Sole,487 KB,0,0,,,.yeyo-memory/cards/ba29588f3ea7c37f.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.4 SE Elevadora HI/5.10.4.5 Acreditacion BT.pdf,pdf,Helios Sole,1.1 MB,0,0,,,.yeyo-memory/cards/94b71b40e9a2e94d.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.4 SE Elevadora HI/5.10.4.6 Protocolo ensayos trafo.pdf,pdf,Helios Sole,4.3 MB,0,0,,,.yeyo-memory/cards/6fda54597fab5461.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.4 SE Elevadora HI/5.10.4.7 Contrato Mto AT HI.pdf,pdf,Helios Sole,127 KB,0,0,,,.yeyo-memory/cards/066c2646f97c41c0.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.4 SE Elevadora HI/5.10.4.8 Formulario SE Elevadora HI.pdf,pdf,Helios Sole,363 KB,0,0,,,.yeyo-memory/cards/6e197fda230314c1.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.5 AT HI/5.10.5.3 CIEAT HI.pdf,pdf,Helios Sole,217 KB,0,0,,,.yeyo-memory/cards/5c41efb771756bf5.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.5 AT HI/5.10.5.5 Acreditacion AT.pdf,pdf,Helios Sole,487 KB,0,0,,,.yeyo-memory/cards/07daef04e01a988d.json,
needs_ocr_or_empty,Helios Sole/Helios I/5.10 AT/5.10.5 AT HI/5.10.5.5 Acreditacion BT.pdf,pdf,Helios Sole,1.1 MB,0,0,,,.yeyo-memory/cards/c0a9d981ceb071f2.json,
