path,size_bytes,size_human,ext,depth,mtime_iso
10 Informes semanales de construccion/181028 WEEKLY CONSTRUCTION REPORT  WE 181028.pdf,77527,76 KB,pdf,1,2026-06-05T06:25:00.000Z
